x1,x2,x3,x4,x5,x6,x7,x8
-600.4870314302253,-568.5690059034062,-577.1350368028094,-550.666743733896,-546.5077674614672,-526.2411897847826,-527.7146016455937,-506.28934116858494
-595.350092668167,-567.1223815471009,-577.7873128706893,-548.6966587376829,-552.4851379379302,-528.2566422964393,-530.4315480351461,-512.3433574911371
-605.8078853899902,-578.2497646368473,-586.6492936578618,-553.0403942529231,-559.1288177987561,-530.8842768910692,-543.3756787775335,-519.6266820579177
-592.0911994000203,-560.4204165800642,-569.3072395648635,-542.9746924464444,-547.1779621000969,-519.7848956674711,-531.0906769429905,-494.97264929256085
-592.2390685648005,-559.9197655323946,-577.6619459449121,-545.3237142511244,-544.7557671728773,-521.7039250637723,-527.1574645292538,-498.84990280802185
-592.1569461849028,-569.0742890339616,-577.5857005696106,-552.9835436518999,-549.3648776934673,-521.1971902156745,-535.1650396291186,-506.425900869604
-599.1423910156316,-564.2534100846823,-579.855002629745,-555.1198055731797,-553.534947544587,-527.4614612753427,-542.8373893595477,-511.78121600734926
-606.2026417989878,-582.8576559701686,-584.4202957645972,-572.4169293154074,-558.836367381156,-539.5505685227839,-543.5890363157877,-516.7531624214561
-594.0172681663855,-562.9236032183842,-574.3995326476269,-554.2999240336933,-550.9331930354803,-525.0953203065534,-530.6993684370879,-503.76187583717797
-587.5318342749426,-556.3469918900244,-570.5124174166881,-537.205757993868,-540.0021528978779,-508.59166026751086,-520.706435366199,-495.8582835125801
-600.2528732291294,-563.4614115401816,-574.3053487215793,-562.0423893347483,-554.5824387738751,-540.947352537017,-544.6986025214422,-510.56012008608684
-618.1643046877623,-588.3145855578902,-596.9517982217044,-564.9327651327376,-570.2177831237888,-546.8395853326322,-546.8051117676813,-541.8791224500703
-597.9890976936082,-564.1993465031699,-551.2536989975584,-539.2110064766413,-543.4951813157268,-519.3041156142432,-534.3277792220426,-496.82548588342365
-585.8777767674779,-549.9168719976351,-561.4020240577349,-528.2204016174413,-532.9371712212165,-507.49024828934694,-513.4156224519149,-482.4860873160352
-586.3093389089138,-564.4883087873535,-576.4462005614486,-543.8141404260394,-545.0681929079366,-516.9297296895346,-531.0860403875163,-501.9354896681066
-586.0422053908765,-549.7111336716978,-565.6916254364771,-536.0092497361709,-535.5329128575842,-508.89946118167416,-511.59962297526386,-486.9950405899649
-596.7831247236265,-566.1538920448759,-574.3482065546369,-558.4179695075577,-555.104619849815,-527.273810844125,-537.6171515120777,-513.903776264091
-599.4040974874385,-572.057329964234,-583.280653844767,-549.132456900686,-550.0737639580707,-527.1355012374861,-536.6269898745447,-508.88520209838276
-596.2221771364684,-563.7897279035627,-577.6898070064786,-548.2588075907498,-548.1429643089427,-524.7638149100819,-542.317273199424,-505.9069888411897
-596.0673012638983,-557.0313784228166,-579.411435271536,-552.3478597452181,-544.390099965366,-518.2929700712932,-529.7422428742406,-498.6786084150378
-588.1668869051351,-551.5106293884343,-565.3217216227562,-535.8559720055017,-534.706663972267,-508.07123579825515,-515.1825609706445,-482.7623453162075
-608.0899957151632,-587.1399687593487,-588.8249103396081,-563.2172807496999,-554.8862728419148,-539.7518640581809,-554.9477527915899,-521.144764444067
-595.1031371011494,-564.5909666535434,-577.3842699213044,-551.2844013409874,-550.9807300982145,-526.7090669174409,-535.1757949206333,-500.99583783091566
-589.1088803813037,-550.3067502680663,-568.1198313712971,-541.7072825789971,-537.0417170642343,-510.0982270507125,-520.9533269140665,-491.40604296396697
-604.2056668423311,-575.3123040895402,-584.1423485024594,-572.285888057901,-558.5897636774909,-548.0880386800577,-547.8649804113157,-526.7403469770895
-599.8120909314958,-572.8155193482609,-580.3450390357599,-560.9621488552033,-542.7453888529863,-523.9548368199092,-547.5839319911831,-517.6269143819227
-604.2302272869948,-588.2555964212561,-599.7436143875431,-559.2234307604555,-562.9589068288918,-539.751514761556,-553.5040491173635,-526.512665554956
-604.3827976447134,-578.7144777517817,-590.2909923981472,-565.3711778818596,-552.9834984152402,-532.9601427852538,-549.08613379246,-519.9916122732759
-586.8589371240129,-547.4709584763712,-559.1165067207083,-526.50810618425,-529.4930918978648,-504.01916690700153,-513.5199785970078,-478.8409280268666
-595.5136767796873,-569.4670218882384,-574.9097521509595,-555.1937675861648,-550.7727590404347,-526.8317680141388,-527.2202882703202,-502.7091080015209
-603.6646388388249,-580.6355684402581,-579.2115528570924,-559.1211826863231,-540.9208783948717,-539.5008235783556,-538.7547398888579,-517.6534865561646
-589.0105336363287,-551.4505045092437,-571.6589109334482,-544.5753156636991,-539.1579412933169,-516.4727187093474,-521.7970607574821,-492.18237300038567
-606.5006539050919,-584.4632662653859,-590.2538877343452,-574.5423075434913,-558.0789964664975,-542.6677141031013,-548.4992594857406,-523.1865515621821
-600.691533615956,-568.2087946197187,-566.906473995556,-554.4196358313025,-545.647636510961,-525.8662444257826,-520.7589287807266,-495.7868662745201
-592.2588308949626,-559.2067335053936,-574.3181280127898,-552.1961116882078,-549.1814678273903,-523.478951479959,-534.0402125612217,-503.37943909695616
-603.382727185922,-578.3067323130773,-576.5469870053965,-559.5251522589525,-548.957877130077,-528.0949878094257,-536.1768032691948,-502.04805451544036
-594.250417478635,-571.6598885374201,-581.7584325142557,-560.6521986749233,-547.0245141352714,-523.2070557443773,-532.0975709209288,-513.0811347033621
-599.9176333829864,-559.4878513848366,-571.0589522528112,-533.89047986971,-544.2446760678877,-517.4039307728525,-525.0345513212096,-486.602035880048
-592.1162527824438,-562.337976519517,-575.2025763637424,-545.7676031104919,-547.1808009889326,-525.8141025247752,-532.9698149647697,-507.5375248918829
-603.0485108135917,-575.0702115195451,-576.2739621832271,-560.6574154321981,-549.4838639550372,-532.6387223914403,-538.2232273136058,-508.51005898995277
-603.2295331660047,-580.8356305769785,-593.248520181603,-568.4444756280592,-558.5851140466758,-545.6629331478193,-536.5736142754168,-521.6534582511426
-585.0025908920552,-549.2168040822745,-564.4674636218181,-530.3921272079274,-534.6627783637371,-509.6844507589727,-519.1066035231846,-481.19288081565617
-593.0051585663757,-559.1608048448791,-572.8710745219912,-543.9221863396596,-546.2331888658478,-522.4021880774397,-530.0528195912483,-494.6097419181925
-611.5206746450102,-569.9512578476745,-595.5698497988765,-566.4632579381395,-557.1836501717902,-531.3754419594633,-551.5077339695085,-505.7871191587958
-597.7496098339504,-575.1838141456356,-585.5856136156729,-556.6217911054385,-556.606538437541,-534.2893891019957,-534.8257843541986,-508.33697128395227
-586.1726535499296,-556.6537744541603,-560.4783956149628,-540.4001646755853,-535.3621850623849,-511.42137341899627,-517.4998461795668,-492.6441493072123
-584.1530437994843,-550.1562107272523,-566.5380348400752,-536.6595674683385,-533.3840024884286,-505.26208430893325,-517.9598032026773,-485.66073513866434
-592.1466141068682,-562.8945750393009,-572.2792281794136,-547.8175151868422,-545.8679907435583,-522.3310059216112,-533.0869483887722,-503.42566587451336
-596.7401084619444,-566.6562321732576,-577.8242305135041,-545.6409921283471,-544.936697465371,-521.720412365858,-528.5027125926489,-493.27824450351875
-589.2359469346395,-557.4686911338667,-571.9279452647511,-544.4875533664999,-543.9559098974814,-522.4529215671962,-527.6330275609652,-496.0600028614179
-588.0275618123238,-552.2328688953365,-565.7814136234816,-544.1396851829691,-537.4112755511758,-515.0029353177673,-527.27289010016,-492.495170999696
-589.3613142736015,-553.5454907089381,-570.7988013787747,-540.5897053835063,-538.1082366490496,-510.6603750013724,-523.1721549517031,-489.1023948473014
-590.5518311231124,-566.2929067450873,-568.7479459489007,-542.2318463654151,-541.8806133740014,-520.352730557021,-525.0551359284589,-496.49175572836884
-591.0237713064021,-564.8296991080147,-582.7297747814373,-546.2847605062701,-544.4456786337652,-521.5099193258116,-531.8801779289595,-501.05334062774284
-588.417589019075,-555.3320742550333,-564.857731405551,-550.7702009147058,-539.3169124103805,-525.6395693031291,-533.8597171834404,-494.65921515418256
-580.5540844845673,-543.4158707114642,-558.0779285312215,-530.5295529407153,-531.2509718518086,-502.15769761944813,-508.43500023072363,-477.35962953868295
-597.6675075673137,-570.742739468751,-580.4963714657691,-550.1704335092921,-548.9312807384741,-523.9709851003,-536.8557073145688,-503.3486658310743
-605.0636549944882,-578.5104600714961,-583.330169771004,-565.7009138184617,-562.3180555093866,-536.4898348870464,-549.9768933321361,-530.152536177359
-603.3279075832263,-567.164068939293,-581.6711925030867,-557.9966831153224,-551.7393333318058,-529.6691101854757,-545.2603756160593,-504.37998605945035
-595.9835864570848,-563.0153619454192,-585.0851125056126,-553.4230467848049,-550.5059578455379,-526.5086668098751,-538.9000830422298,-508.58159431535375
-607.5643819408522,-589.7478732182676,-592.2417794448069,-572.8401912714028,-572.6082498107581,-542.3769812513185,-559.2813890492673,-531.7243056541465
-597.3209072117917,-555.3193079083245,-572.2958216922896,-544.2710393422083,-537.5739635520507,-523.8888672250685,-535.6618436073818,-504.6627696063513
-602.0420212769254,-567.0099956814132,-585.0946292996914,-558.8395633760379,-552.3599074769512,-526.2017377281494,-536.9874098913615,-505.00881537341286
-585.157706897143,-548.8361304037464,-558.2230695169618,-533.2251742753573,-527.5351191515207,-506.0113455751569,-511.1431080577951,-479.9350793519897
-597.9849698261235,-558.4296224574365,-580.8740597369871,-547.2028263591993,-548.8393449077792,-523.9042998030326,-541.4925199290262,-501.4568423445795
-583.5062823875853,-551.2078881363707,-570.0575531192711,-538.7368800306884,-536.80614108491,-514.9708606646338,-521.8294788466903,-491.2420325099262
-598.1969648204283,-565.8806622534499,-581.1354931964058,-553.6794624204136,-547.434526407643,-522.9494466577015,-533.0529096627978,-505.3200623810271
-580.8274806340086,-541.6861658083105,-555.8523197780873,-525.216399813112,-527.2465634940002,-498.91233242341906,-508.2902269619967,-472.8352570551225
-589.4124599966153,-553.2994466413559,-564.6273466414627,-533.5747203380041,-532.0445211628927,-507.41485892781094,-515.8975368200029,-485.63208689163827
-588.8786777257025,-555.3020044659446,-568.2587073047544,-541.0910203130233,-535.9706756326112,-512.979756983945,-522.9661363025411,-496.43834075520795
-585.3496156333098,-549.7733452596742,-561.1282538289613,-538.006991659173,-532.8208453389723,-500.1847539150676,-516.4838133392068,-484.61097178722866
-598.5281735510958,-565.1802503725019,-568.0933585919531,-545.307920776354,-544.9506422774679,-522.9309060587152,-536.3929831948296,-507.3916748234452
-603.1667767130423,-570.1865439272491,-578.5209459779701,-567.5235677089877,-561.4437742654618,-538.1307894145987,-536.7324022942189,-523.381404850405
-586.3502525920646,-546.9373457537365,-563.142535811294,-532.1638131931275,-531.3360405250799,-503.59873695335557,-520.0303524611526,-482.4746368533727
-600.2013824919438,-568.1262080253265,-580.3272164239615,-550.768737718565,-553.2281263747972,-536.3871884317753,-537.5271766979724,-516.4375413287132
-599.8606543131344,-579.8278692463023,-580.9361892761116,-570.4564981432998,-559.5049363202186,-543.1751789006104,-547.6446253534968,-527.2984991298911
-606.0705546306283,-580.027023730227,-587.6591110539903,-566.6227671469137,-555.1695703172842,-540.3447561419242,-541.307294751849,-507.9704839969289
-600.2902606703676,-568.6184902075078,-579.8021569477398,-561.5425843173493,-550.0957115206278,-523.8262818669465,-534.6654329535912,-508.86539992994034
-592.0293897097876,-557.9300646475242,-564.57554072252,-545.4742305681232,-537.7753320028114,-518.5055498604194,-526.767834175932,-488.9412143956205
-612.1982159729301,-590.8990304199401,-597.4287836355692,-575.9885108339842,-568.0187918703748,-545.0412460825431,-564.4119308390716,-537.3582507107105
-608.777864485417,-581.0757608183868,-573.9079644178014,-552.3144205660838,-556.7256296880192,-544.969164887257,-547.5795721560801,-529.4946349778309
-580.6568223663384,-548.8113151860372,-558.4846568089289,-531.6726193980209,-530.3613976959359,-499.1093198192181,-513.3440814979376,-476.14757930552
-608.5959040906755,-579.4517804387915,-590.6617499118238,-576.7034444148255,-555.8454848709706,-543.6815614267961,-551.369125967586,-529.9493085840835
-594.079709649786,-564.9477966608206,-581.627123602171,-553.023060847587,-547.0680311063694,-521.2526192435712,-531.158938304897,-497.83698480961874
-605.0116951863001,-571.60749814839,-586.799031895749,-554.2553650313607,-561.5938137885177,-529.3650298436856,-530.2608459094065,-519.9571550186633
-579.8646046881832,-544.3294360077671,-558.1188440645108,-525.3885674466762,-529.679008797154,-506.4079127932566,-512.0729370932203,-472.69236970323243
-590.8510767954848,-551.1521468554528,-567.3112786248964,-538.7986997584959,-537.4618987576956,-509.91217795148964,-521.0643221267792,-488.49931253369743
-599.0302594213535,-570.4501892669884,-576.2371729966853,-551.0173622658044,-552.6702537944142,-539.5849931843387,-540.8294174274214,-497.4336035837937
-588.7531546093413,-557.3680529130095,-563.6179080678643,-538.5498279272972,-537.2610256705883,-513.627174358529,-523.4298136690758,-480.71803286112646
-589.4379782804804,-571.6072677612282,-575.4468132182847,-557.2187660778516,-541.5690796113656,-526.491650479732,-534.9472796340239,-511.29958009775135
-601.0305546349093,-572.9037422812419,-584.559070445173,-558.1673551336446,-553.8099471215495,-507.6636463942228,-529.9388947774811,-506.1953778484302
-597.1010842297198,-570.2382835744595,-583.5302674928834,-558.6325164084384,-553.5123584474227,-533.1962208412933,-531.7284369854965,-511.9598769944825
-587.5077692599452,-552.2516361342778,-565.7539645768599,-536.4444368250915,-538.6237108892512,-511.1400042501069,-522.9004847596842,-480.4269120269739
-598.5074349667572,-564.1093041213362,-580.0653245438684,-554.4083622508952,-551.8451044691654,-513.9905847618272,-518.0832911310501,-498.9131173310406
-583.1201293552881,-548.1806647068648,-559.685237294261,-534.1347825240052,-532.3286596921087,-503.6243216014646,-511.88746997172166,-480.3200838151988
-600.7912669793341,-571.0904294039408,-586.9781122124728,-556.0237701509915,-561.1311001227158,-532.631977821028,-535.9666674165362,-511.3931643947845
-601.5785171492327,-580.2350389933024,-595.5258449385524,-566.7180878181841,-552.587208285692,-549.2693169099939,-556.4219227082735,-526.9665731442872
-615.5894705526837,-586.5927691928636,-602.6728613637155,-588.4429562759806,-565.9826085003157,-558.6421512749936,-557.3130752707275,-529.2595182972427
-601.3871162229465,-573.7416862573796,-590.4224336431786,-562.1190681937336,-557.4271109043074,-531.6191798922357,-549.2715307027181,-525.3485568381534
-593.7464637841624,-568.3281837222819,-577.1914453303108,-551.9781006335321,-551.6173451242447,-528.0457586972001,-527.2420529463296,-508.9323430066016
-587.7166873789031,-555.7658512616787,-563.7332985362096,-543.518526678175,-530.9284406757968,-512.3635842685135,-519.953916637251,-489.0372846230691
-585.9270785436314,-556.331488883007,-567.9136648665491,-549.5586942791435,-532.622089119546,-518.7746824362163,-526.5201522591803,-493.0949377998507
-595.3168282243196,-561.1156342346782,-579.454468151189,-549.1855118531473,-542.3157641831081,-522.9715162975874,-539.9838504236382,-510.2328701282345
